user_id,title_id,watch_duration_minutes,device,region,event_timestamp
175,858024,116,mobile,EU,2026-01-20T06:39:29.288021
128,1223601,45,tablet,ASIA,2026-01-17T14:57:29.288026
238,980477,91,tablet,LATAM,2026-01-26T14:11:29.288031
57,1043197,35,tv,LATAM,2026-01-01T08:32:29.288036
362,911430,83,laptop,US,2026-01-18T09:22:29.288041
243,1238188,180,tv,ASIA,2026-01-20T10:04:29.288046
389,1247002,41,laptop,US,2026-01-22T12:23:29.288052
485,1034716,61,tv,LATAM,2026-01-21T22:12:29.288057
457,1236153,138,mobile,ASIA,2026-01-13T21:37:29.288063
476,1054867,141,tablet,US,2026-01-20T08:55:29.288068
401,1087192,85,mobile,EU,2026-01-22T08:50:29.288073
299,1448560,89,laptop,LATAM,2025-12-30T01:50:29.288078
136,1154725,41,tv,LATAM,2026-01-11T12:14:29.288082
52,1213898,58,tv,ASIA,2026-01-26T13:18:29.288087
77,1252037,177,tablet,EU,2026-01-07T07:24:29.288093
301,144613,160,tv,LATAM,2026-01-07T10:26:29.288098
14,1306368,136,laptop,EU,2026-01-15T04:32:29.288102
127,1213898,46,laptop,ASIA,2026-01-02T02:25:29.288107
466,803796,80,tv,EU,2026-01-24T22:02:29.288112
309,982843,49,mobile,EU,2026-01-03T03:41:29.288118
188,19995,90,tv,ASIA,2025-12-30T09:22:29.288123
123,1327881,163,tablet,ASIA,2026-01-26T17:01:29.288128
383,1083637,9,tablet,EU,2026-01-24T17:21:29.288132
165,1575337,48,tv,US,2026-01-14T14:09:29.288137
100,840464,102,laptop,US,2026-01-04T13:56:29.288143
364,1196067,144,tv,ASIA,2026-01-13T13:47:29.288148
235,755898,152,tablet,LATAM,2026-01-25T11:05:29.288153
488,1266990,63,laptop,US,2026-01-26T09:11:29.288157
275,617126,138,tv,LATAM,2026-01-11T08:55:29.288162
468,1244876,171,tv,US,2025-12-30T09:06:29.288167
73,1539104,130,laptop,US,2026-01-27T01:23:29.288172
270,1326878,168,tv,ASIA,2026-01-04T12:29:29.288177
426,1366745,25,tablet,ASIA,2026-01-07T15:40:29.288183
167,1272837,165,mobile,ASIA,2026-01-21T16:39:29.288188
370,772462,46,mobile,LATAM,2026-01-09T23:34:29.288193
425,1220564,132,mobile,LATAM,2025-12-31T22:23:29.288198
187,617126,34,tablet,US,2026-01-03T08:40:29.288203
490,675954,51,laptop,EU,2026-01-22T15:19:29.288208
424,1366745,149,tv,LATAM,2026-01-27T02:08:29.288213
96,680493,104,tablet,EU,2026-01-26T10:05:29.288217
73,1228246,159,tv,ASIA,2026-01-18T20:18:29.288222
227,1419406,72,laptop,US,2026-01-13T23:29:29.288227
147,617126,27,tv,EU,2026-01-11T06:21:29.288232
460,1062722,94,tablet,US,2026-01-05T22:24:29.288237
124,1213898,77,tablet,EU,2026-01-06T17:24:29.288242
297,1220564,21,laptop,US,2026-01-07T16:12:29.288248
269,1387382,85,laptop,US,2026-01-19T00:54:29.288254
78,840464,161,tablet,US,2026-01-17T14:34:29.288258
371,803796,69,laptop,LATAM,2026-01-27T18:55:29.288263
148,1087192,69,mobile,LATAM,2026-01-04T16:56:29.288268
196,79871,161,mobile,EU,2026-01-15T16:18:29.288273
418,30784,96,tv,LATAM,2026-01-16T16:54:29.288277
33,1266990,126,laptop,EU,2026-01-20T22:53:29.288282
168,675954,125,tv,LATAM,2026-01-06T05:32:29.288287
281,755898,26,laptop,LATAM,2026-01-11T10:02:29.288292
269,680493,125,laptop,EU,2026-01-24T06:14:29.288297
379,1539104,46,mobile,EU,2026-01-15T17:13:29.288302
292,1054867,21,laptop,LATAM,2026-01-11T07:32:29.288307
113,1084242,98,tv,US,2026-01-23T12:58:29.288313
410,1233413,149,tv,EU,2026-01-20T15:32:29.288318
36,1512623,21,tablet,LATAM,2026-01-10T04:00:29.288323
419,1359607,100,mobile,EU,2026-01-01T09:10:29.288327
150,628847,111,laptop,EU,2026-01-04T03:47:29.288333
312,701387,84,tablet,LATAM,2026-01-03T16:16:29.288337
489,911430,92,tablet,LATAM,2026-01-05T09:00:29.288343
426,269149,133,tv,EU,2026-01-25T23:42:29.288349
467,1213898,66,laptop,LATAM,2026-01-24T01:14:29.288354
268,772462,178,mobile,EU,2026-01-10T03:37:29.288359
181,1083637,126,laptop,ASIA,2026-01-24T16:31:29.288364
27,1306368,73,mobile,US,2026-01-01T08:15:29.288369
366,1215106,104,tv,EU,2026-01-14T09:44:29.288374
42,1539104,127,tv,EU,2026-01-25T06:06:29.288379
489,1043197,142,mobile,EU,2026-01-17T01:04:29.288385
358,24428,151,laptop,LATAM,2026-01-10T21:03:29.288389
196,701387,6,tv,LATAM,2026-01-27T08:18:29.288394
178,1313003,152,tablet,US,2026-01-05T16:17:29.288399
223,1033462,20,tablet,US,2026-01-24T10:47:29.288404
380,144613,29,laptop,US,2026-01-16T12:28:29.288409
500,425274,21,mobile,ASIA,2026-01-16T18:45:29.288413
269,1301122,30,tablet,US,2026-01-26T09:13:29.288418
55,1313003,108,mobile,US,2026-01-16T18:05:29.288423
498,1062722,178,laptop,US,2026-01-10T08:28:29.288428
94,237439,85,laptop,LATAM,2026-01-15T23:43:29.288433
326,1387382,151,tv,ASIA,2026-01-06T14:41:29.288438
287,533533,57,tablet,LATAM,2026-01-18T16:13:29.288443
98,24428,108,tablet,EU,2026-01-01T12:56:29.288448
179,1242898,44,laptop,LATAM,2026-01-26T15:47:29.288454
455,79871,54,tablet,LATAM,2026-01-21T09:48:29.288459
395,991494,159,mobile,US,2026-01-25T21:38:29.288464
177,1083637,88,mobile,EU,2026-01-20T05:55:29.288469
283,1034716,41,mobile,US,2026-01-12T07:52:29.288474
101,675954,153,tv,LATAM,2026-01-12T08:34:29.288478
33,76600,82,tv,LATAM,2026-01-21T13:59:29.288483
275,1443762,82,tablet,LATAM,2026-01-12T04:30:29.288488
282,1233413,18,tablet,US,2025-12-30T10:10:29.288494
159,1198994,35,laptop,ASIA,2026-01-21T09:36:29.288499
443,1034716,145,mobile,ASIA,2026-01-15T23:44:29.288504
160,1368166,32,tablet,EU,2026-01-12T20:15:29.288510
31,1116465,119,laptop,LATAM,2025-12-30T00:49:29.288515
406,680493,153,tv,LATAM,2026-01-11T06:08:29.288519
277,1220564,119,tv,EU,2026-01-09T04:31:29.288524
337,1033462,28,tv,EU,2026-01-18T07:11:29.288529
293,840464,24,laptop,US,2026-01-15T08:27:29.288534
398,680493,69,mobile,EU,2026-01-27T01:23:29.288539
464,911430,152,mobile,US,2026-01-16T09:47:29.288543
251,1272837,170,tablet,US,2026-01-07T07:55:29.288548
453,840464,55,laptop,LATAM,2026-01-14T11:31:29.288552
197,1218925,6,tablet,US,2026-01-17T19:55:29.288557
380,1244876,27,mobile,ASIA,2026-01-23T11:25:29.288561
240,858024,101,tablet,US,2026-01-01T22:11:29.288565
131,1034716,168,laptop,ASIA,2026-01-20T10:38:29.288571
206,1043197,63,mobile,LATAM,2026-01-08T10:37:29.288575
83,1137179,44,mobile,LATAM,2026-01-17T06:56:29.288579
376,1412598,54,laptop,LATAM,2025-12-29T11:03:29.288584
175,1448560,169,mobile,ASIA,2026-01-20T08:45:29.288593
70,1116465,125,laptop,LATAM,2026-01-27T09:15:29.288597
9,1315303,139,mobile,US,2026-01-18T03:25:29.288602
232,1315303,45,tablet,ASIA,2026-01-07T14:14:29.288606
134,1315303,49,tv,EU,2026-01-22T04:04:29.288610
203,1013446,20,tablet,LATAM,2026-01-15T22:38:29.288615
159,1326878,62,mobile,LATAM,2026-01-23T07:00:29.288619
18,1539104,23,mobile,LATAM,2026-01-15T23:46:29.288624
197,79871,137,tablet,LATAM,2026-01-22T05:59:29.288628
294,1512623,84,laptop,ASIA,2026-01-25T22:48:29.288634
246,1013446,42,tv,LATAM,2026-01-12T22:59:29.288638
380,1448560,59,laptop,EU,2026-01-19T10:32:29.288642
95,1511417,6,mobile,EU,2026-01-10T17:17:29.288647
265,675954,71,tablet,LATAM,2026-01-26T05:44:29.288651
2,980477,152,tablet,LATAM,2026-01-04T05:37:29.288657
7,1315303,146,tablet,ASIA,2026-01-16T12:29:29.288661
336,1062722,171,laptop,EU,2026-01-17T11:42:29.288665
305,803796,102,mobile,LATAM,2026-01-08T09:18:29.288670
493,772462,80,tv,LATAM,2026-01-20T17:17:29.288674
134,1054867,121,tablet,LATAM,2026-01-18T12:35:29.288679
41,617126,51,tv,ASIA,2026-01-06T14:24:29.288683
152,1062722,7,laptop,US,2026-01-13T14:33:29.288687
6,1512623,17,tablet,ASIA,2026-01-15T16:31:29.288692
94,1255674,40,laptop,ASIA,2026-01-19T22:32:29.288697
292,1313003,75,mobile,EU,2025-12-31T03:03:29.288701
90,1301122,52,tv,US,2026-01-25T15:18:29.288706
35,1313003,24,laptop,LATAM,2026-01-17T15:25:29.288710
423,1448560,56,tablet,LATAM,2026-01-09T12:11:29.288714
484,79871,163,tablet,EU,2026-01-09T23:01:29.288719
294,1013446,39,laptop,EU,2025-12-30T14:05:29.288723
179,1242898,115,laptop,US,2026-01-21T01:27:29.288728
397,1083637,131,laptop,ASIA,2026-01-23T11:36:29.288732
243,1301122,112,tv,EU,2026-01-10T01:49:29.288736
356,680493,162,tablet,US,2026-01-12T03:35:29.288741
35,1242501,64,tv,US,2026-01-18T12:34:29.288745
17,628847,173,tablet,ASIA,2026-01-06T23:59:29.288750
272,1439112,149,mobile,EU,2026-01-25T04:07:29.288755
422,1198994,132,tv,ASIA,2026-01-26T02:23:29.288759
282,980477,142,mobile,US,2026-01-02T14:41:29.288763
477,1198994,13,tablet,LATAM,2026-01-20T10:54:29.288768
162,1448560,46,tv,US,2026-01-19T01:28:29.288772
135,1326878,44,mobile,EU,2026-01-26T12:09:29.288776
266,1233413,178,tv,ASIA,2026-01-08T02:55:29.288781
201,1137179,8,tablet,EU,2026-01-18T13:47:29.288785
110,7451,165,tablet,LATAM,2026-01-10T08:15:29.288790
343,7451,99,mobile,EU,2026-01-09T14:38:29.288794
108,1368166,154,tv,EU,2026-01-07T23:47:29.288799
345,1238188,138,mobile,LATAM,2026-01-23T04:54:29.288804
432,1403735,94,tablet,US,2026-01-20T08:44:29.288809
426,11215,122,tv,US,2026-01-03T04:10:29.288814
182,1234821,66,mobile,EU,2025-12-30T03:15:29.288819
323,911430,11,mobile,EU,2026-01-09T22:06:29.288823
66,1448560,60,mobile,LATAM,2025-12-31T07:46:29.288828
176,1491902,104,laptop,US,2025-12-30T07:49:29.288832
500,1154725,129,tv,US,2026-01-05T13:40:29.288837
29,1252037,110,tablet,EU,2026-01-14T12:22:29.288841
245,1445698,29,laptop,US,2026-01-09T22:11:29.288845
156,1043197,68,mobile,EU,2026-01-22T16:51:29.288850
102,701387,30,tablet,ASIA,2026-01-03T20:34:29.288854
156,1234731,73,tv,LATAM,2025-12-31T22:45:29.288859
12,1266990,139,tv,ASIA,2026-01-21T16:25:29.288863
387,425274,76,mobile,LATAM,2026-01-21T20:06:29.288868
476,1539104,65,tv,US,2025-12-30T00:50:29.288873
317,19995,65,laptop,LATAM,2025-12-29T13:49:29.288877
47,1244876,56,tv,LATAM,2026-01-21T02:09:29.288882
321,1313003,143,tablet,EU,2025-12-31T09:27:29.288886
312,772462,172,mobile,EU,2026-01-12T14:49:29.288890
11,1116465,80,mobile,LATAM,2026-01-12T02:01:29.288895
450,1215106,179,tv,LATAM,2026-01-04T09:59:29.288899
189,1244876,58,laptop,US,2026-01-21T09:10:29.288904
377,1445698,36,tablet,ASIA,2026-01-26T20:52:29.288908
64,1131759,81,laptop,EU,2026-01-09T10:39:29.288912
294,1448560,13,laptop,ASIA,2026-01-25T15:34:29.288916
40,1491902,72,mobile,ASIA,2025-12-29T20:35:29.288921
231,980477,87,laptop,EU,2026-01-16T07:28:29.288927
298,1445698,56,laptop,ASIA,2026-01-07T08:18:29.288931
140,982843,42,laptop,ASIA,2026-01-23T06:51:29.288936
294,1218925,152,tablet,LATAM,2025-12-31T04:11:29.288941
66,755898,152,tv,LATAM,2026-01-10T16:59:29.288945
441,7451,16,tv,LATAM,2026-01-21T07:48:29.288949
186,680493,61,tv,ASIA,2026-01-19T02:12:29.288954
75,79871,15,tv,LATAM,2025-12-31T12:33:29.288958
207,980477,146,tablet,LATAM,2026-01-09T19:28:29.288962
403,1215106,82,laptop,LATAM,2026-01-11T21:40:29.288967
230,1242501,49,mobile,LATAM,2026-01-10T16:39:29.288971
298,798645,146,mobile,EU,2026-01-16T01:40:29.288976
18,1512623,101,tablet,US,2026-01-25T17:01:29.288980
455,982843,149,mobile,ASIA,2026-01-02T15:22:29.288986
20,79871,30,tv,US,2026-01-14T14:42:29.288990
142,76600,34,mobile,EU,2026-01-03T14:22:29.288995
405,24428,146,tablet,US,2026-01-20T21:31:29.288999
208,79871,154,tablet,LATAM,2026-01-23T20:23:29.289003
320,1301122,68,tablet,US,2026-01-18T23:34:29.289008
50,1084242,65,tv,US,2026-01-11T06:01:29.289013
262,7451,65,tablet,LATAM,2026-01-14T05:50:29.289017
109,1336189,61,mobile,ASIA,2026-01-07T01:59:29.289022
240,1238188,12,tv,US,2026-01-12T23:22:29.289026
470,1511417,40,mobile,EU,2026-01-06T00:58:29.289031
396,1313003,111,laptop,US,2026-01-26T14:49:29.289035
335,1083637,43,mobile,LATAM,2026-01-19T06:30:29.289039
13,1301122,106,laptop,US,2026-01-23T10:18:29.289046
34,1137179,166,laptop,EU,2026-01-04T16:01:29.289050
208,1445698,145,tablet,LATAM,2026-01-26T10:16:29.289054
225,1511417,34,laptop,EU,2026-01-22T22:44:29.289059
298,83533,151,mobile,ASIA,2026-01-15T09:06:29.289063
435,1491902,136,laptop,US,2026-01-22T12:02:29.289067
432,1236153,72,mobile,US,2026-01-03T15:40:29.289072
172,1198994,29,tv,EU,2026-01-07T18:18:29.289076
166,628847,163,tablet,US,2026-01-25T18:13:29.289081
450,19995,160,mobile,EU,2026-01-27T01:35:29.289085
370,1196067,30,laptop,EU,2026-01-02T23:43:29.289090
365,1511417,33,mobile,US,2026-01-23T21:46:29.289094
427,617126,13,tv,EU,2026-01-24T15:47:29.289098
290,1083637,177,tablet,ASIA,2026-01-01T18:13:29.289103
323,1087192,102,tablet,ASIA,2026-01-05T06:45:29.289108
415,575265,8,laptop,ASIA,2026-01-13T20:00:29.289113
329,1244876,87,mobile,EU,2025-12-29T07:41:29.289117
5,1205229,53,tv,ASIA,2026-01-21T16:14:29.289122
143,1311031,26,tv,LATAM,2026-01-06T03:21:29.289126
222,19995,36,tablet,US,2026-01-05T23:45:29.289131
207,1100988,44,tablet,ASIA,2026-01-23T15:57:29.289135
108,1233413,34,laptop,EU,2026-01-13T05:56:29.289139
486,675954,19,tv,US,2026-01-20T04:15:29.289144
229,1255674,31,laptop,ASIA,2026-01-03T20:41:29.289148
13,1218925,176,mobile,LATAM,2025-12-31T09:45:29.289152
393,1043197,25,tv,LATAM,2026-01-18T03:44:29.289156
233,1359607,15,tv,EU,2026-01-07T08:35:29.289162
264,144613,149,tablet,EU,2026-01-13T13:41:29.289166
281,1311031,150,tablet,US,2026-01-17T05:55:29.289171
165,1238188,85,tv,US,2026-01-14T12:33:29.289175
200,1100988,130,tablet,LATAM,2026-01-13T00:52:29.289180
380,237439,77,tablet,LATAM,2026-01-09T09:47:29.289184
249,1326878,180,tv,US,2026-01-02T22:56:29.289188
232,1223601,86,laptop,US,2026-01-24T17:17:29.289193
193,79871,115,mobile,EU,2026-01-21T04:18:29.289197
107,1311031,74,tablet,US,2026-01-04T02:41:29.289202
168,1062722,154,tv,EU,2026-01-10T13:12:29.289206
343,1043197,133,mobile,ASIA,2026-01-04T10:31:29.289210
404,1195518,78,tv,US,2026-01-16T03:09:29.289215
359,1242501,66,tablet,EU,2026-01-06T19:07:29.289220
131,269149,75,mobile,US,2026-01-20T02:41:29.289226
454,755898,179,tv,LATAM,2026-01-24T00:04:29.289230
420,858024,21,mobile,LATAM,2026-01-01T10:44:29.289234
2,1033462,135,laptop,ASIA,2026-01-20T18:14:29.289239
304,1116465,22,laptop,LATAM,2026-01-18T21:53:29.289243
414,1083637,10,tablet,US,2026-01-15T03:37:29.289248
227,980477,12,laptop,US,2026-01-01T08:52:29.289252
38,680493,21,tv,EU,2026-01-13T01:24:29.289256
342,675954,164,laptop,US,2026-01-24T23:01:29.289261
450,1131759,114,tablet,ASIA,2026-01-09T19:51:29.289265
359,24428,16,tablet,LATAM,2026-01-07T15:57:29.289271
324,79871,128,mobile,ASIA,2026-01-21T05:52:29.289275
424,1100988,9,mobile,ASIA,2026-01-20T21:38:29.289280
224,1236153,87,tv,LATAM,2026-01-26T11:21:29.289285
443,24428,155,tablet,LATAM,2026-01-10T22:14:29.289289
296,1368166,56,tablet,LATAM,2026-01-15T10:02:29.289294
390,1539104,8,tv,ASIA,2025-12-30T03:13:29.289298
188,1512623,143,mobile,ASIA,2026-01-21T05:04:29.289302
408,76600,155,mobile,US,2026-01-01T01:26:29.289307
285,1220564,45,mobile,LATAM,2026-01-07T18:54:29.289312
254,79871,79,laptop,LATAM,2026-01-13T00:41:29.289316
412,1220564,49,tablet,US,2026-01-09T16:04:29.289321
93,114155,113,tablet,ASIA,2026-01-20T05:56:29.289325
353,1608982,93,tablet,LATAM,2026-01-24T08:34:29.289329
437,1419406,162,laptop,EU,2026-01-07T12:54:29.289334
144,575265,82,laptop,US,2026-01-01T20:04:29.289339
487,1010581,24,tv,LATAM,2026-01-13T06:32:29.289344
354,1242898,149,mobile,US,2026-01-17T16:44:29.289348
487,1220564,40,tablet,US,2026-01-04T16:47:29.289352
476,24428,99,tablet,LATAM,2026-01-15T18:24:29.289357
25,1255674,36,tablet,US,2025-12-30T10:05:29.289361
51,1242501,62,tablet,ASIA,2026-01-03T23:43:29.289366
217,1010581,92,laptop,US,2025-12-29T13:39:29.289370
250,1087192,121,tv,US,2026-01-08T11:47:29.289374
208,1213898,11,laptop,ASIA,2026-01-13T02:36:29.289379
74,1208348,93,tv,ASIA,2026-01-16T23:20:29.289383
487,1220564,79,tablet,EU,2026-01-19T21:13:29.289387
197,1575337,168,tv,US,2026-01-23T04:51:29.289392
405,1215106,59,tablet,LATAM,2026-01-19T17:29:29.289397
2,1255674,25,mobile,US,2026-01-10T23:39:29.289402
32,1403735,45,laptop,US,2026-01-18T01:59:29.289407
409,1220564,158,tv,LATAM,2026-01-27T06:56:29.289411
298,1326878,164,tablet,EU,2026-01-10T21:38:29.289416
453,1306368,61,tablet,EU,2026-01-24T06:40:29.289420
85,1244876,10,tv,ASIA,2026-01-19T09:56:29.289425
114,1272837,103,tablet,LATAM,2026-01-20T13:00:29.289429
475,1242501,99,tv,US,2026-01-24T04:19:29.289434
161,237439,156,tv,ASIA,2026-01-16T10:14:29.289438
184,1511417,139,laptop,EU,2026-01-25T06:26:29.289442
64,1419406,125,tablet,EU,2026-01-04T08:49:29.289447
2,1013446,135,mobile,US,2026-01-12T11:18:29.289451
170,1512623,93,laptop,LATAM,2026-01-07T20:23:29.289457
273,1083637,46,tv,US,2026-01-27T01:35:29.289461
211,680493,133,mobile,LATAM,2026-01-08T22:16:29.289466
245,1083637,69,mobile,US,2026-01-24T06:02:29.289470
7,803796,89,laptop,US,2026-01-16T06:48:29.289474
280,991494,102,laptop,EU,2026-01-27T13:53:29.289479
419,1208348,149,mobile,ASIA,2026-01-05T19:09:29.289483
149,1317288,57,tv,EU,2026-01-04T11:16:29.289487
477,1252037,142,tablet,LATAM,2026-01-15T19:32:29.289492
400,803796,134,mobile,EU,2026-01-07T02:57:29.289497
341,1608982,83,mobile,LATAM,2026-01-12T13:07:29.289501
269,114155,48,tablet,LATAM,2026-01-18T03:27:29.289506
5,1327881,142,mobile,ASIA,2026-01-16T00:19:29.289512
317,1116465,69,tv,ASIA,2026-01-07T10:28:29.289517
192,1252037,56,mobile,EU,2026-01-08T10:16:29.289521
308,30784,178,laptop,EU,2026-01-10T03:07:29.289525
356,1218925,154,tablet,US,2026-01-17T16:13:29.289530
319,858024,38,tablet,US,2026-01-01T21:12:29.289534
69,680493,75,laptop,LATAM,2026-01-21T11:50:29.289539
26,1403735,90,tv,LATAM,2026-01-14T16:56:29.289543
209,772462,171,laptop,US,2026-01-12T23:47:29.289547
481,30784,103,tablet,LATAM,2026-01-12T17:06:29.289552
418,1054867,36,mobile,ASIA,2026-01-14T05:22:29.289556
426,1195518,121,laptop,EU,2026-01-17T16:47:29.289561
306,1412598,178,mobile,LATAM,2026-01-09T19:19:29.289565
87,1608982,155,tv,LATAM,2026-01-21T19:33:29.289569
219,83533,11,tablet,US,2026-01-27T05:49:29.289575
249,1234821,95,tablet,EU,2026-01-11T05:58:29.289579
334,1220564,85,laptop,EU,2026-01-03T17:23:29.289584
336,1218925,97,tv,US,2026-01-07T08:49:29.289588
61,980477,113,mobile,ASIA,2026-01-16T11:55:29.289593
377,1233413,115,tablet,ASIA,2026-01-15T10:59:29.289597
309,1137179,36,mobile,EU,2026-01-05T08:11:29.289602
85,1448560,21,tv,ASIA,2026-01-03T08:52:29.289606
357,11215,166,tablet,EU,2026-01-21T12:36:29.289610
299,269149,30,mobile,US,2026-01-23T02:56:29.289614
345,1234821,153,tv,ASIA,2026-01-07T08:06:29.289619
165,1242898,73,laptop,EU,2026-01-10T10:20:29.289624
26,1403735,85,tv,US,2026-01-17T10:55:29.289628
290,1033462,38,laptop,ASIA,2026-01-10T04:09:29.289633
216,1317288,73,mobile,ASIA,2026-01-15T11:15:29.289638
27,628847,16,tablet,LATAM,2026-01-02T16:21:29.289642
319,1266990,160,mobile,LATAM,2026-01-21T03:48:29.289647
377,858024,146,mobile,US,2025-12-30T03:36:29.289651
338,1419406,153,tablet,LATAM,2026-01-23T19:55:29.289656
193,1608982,126,laptop,EU,2026-01-12T19:57:29.289660
354,991494,142,tv,US,2026-01-07T08:42:29.289665
261,1220564,146,tv,LATAM,2026-01-19T18:52:29.289669
237,1539104,127,tv,LATAM,2026-01-06T20:57:29.289673
426,1196067,102,laptop,LATAM,2026-01-25T09:05:29.289678
281,1491902,104,tv,ASIA,2026-01-09T14:46:29.289682
482,237439,156,tv,EU,2026-01-24T04:36:29.289686
45,858024,166,tv,ASIA,2026-01-20T20:45:29.289692
230,1301122,153,laptop,ASIA,2026-01-19T20:31:29.289696
68,1336189,110,tv,LATAM,2026-01-07T07:39:29.289701
191,991494,112,laptop,ASIA,2026-01-26T21:42:29.289705
298,1213898,43,tv,US,2026-01-10T22:14:29.289710
185,1137179,136,mobile,EU,2026-01-24T13:30:29.289715
277,1326878,178,laptop,ASIA,2026-01-25T04:04:29.289719
492,1083637,99,mobile,ASIA,2026-01-19T21:37:29.289725
403,1359607,172,tablet,ASIA,2026-01-20T12:43:29.289729
163,1359607,89,mobile,LATAM,2026-01-01T11:24:29.289734
421,772462,16,mobile,EU,2026-01-17T02:15:29.289738
349,628847,6,mobile,US,2025-12-29T07:36:29.289743
236,1083637,118,tablet,ASIA,2026-01-23T05:27:29.289748
467,79871,116,tablet,EU,2026-01-22T22:41:29.289753
218,11215,98,tv,ASIA,2026-01-21T21:13:29.289757
263,1236153,20,tablet,EU,2026-01-02T04:21:29.289762
350,701387,142,laptop,US,2025-12-30T07:39:29.289767
32,1195518,146,tv,ASIA,2026-01-26T22:05:29.289771
14,1539104,118,tablet,EU,2025-12-30T06:19:29.289776
457,1247002,108,tablet,US,2026-01-19T17:13:29.289780
373,83533,84,mobile,US,2026-01-27T11:01:29.289785
183,1154725,112,tv,EU,2026-01-07T02:03:29.289789
352,1196067,69,tv,ASIA,2026-01-25T03:04:29.289793
295,1083637,148,laptop,ASIA,2026-01-13T16:17:29.289798
418,991494,66,tv,LATAM,2026-01-25T10:10:29.289803
118,1366745,125,laptop,LATAM,2026-01-26T00:33:29.289807
322,1196067,104,mobile,LATAM,2026-01-22T02:33:29.289815
87,798645,15,tv,ASIA,2026-01-06T15:21:29.289819
236,1244876,60,laptop,ASIA,2026-01-15T01:43:29.289824
185,1247002,7,tv,US,2026-01-05T23:17:29.289828
218,1272837,138,laptop,ASIA,2026-01-07T14:37:29.289832
113,1205229,150,tablet,EU,2026-01-25T18:55:29.289837
82,1116465,109,tv,US,2026-01-12T22:34:29.289841
283,24428,143,mobile,EU,2026-01-07T13:00:29.289846
301,1252037,22,tv,US,2026-01-22T07:17:29.289850
449,1054867,55,laptop,US,2026-01-10T00:35:29.289855
390,1087192,109,mobile,US,2026-01-14T17:02:29.289859
31,1236153,79,mobile,LATAM,2026-01-11T23:19:29.289864
159,1244876,102,mobile,ASIA,2026-01-03T18:35:29.289868
463,1198994,72,mobile,US,2026-01-11T06:02:29.289873
49,1234821,148,laptop,LATAM,2026-01-27T11:42:29.289878
183,1213898,134,laptop,US,2026-01-24T21:17:29.289882
342,911430,137,laptop,ASIA,2026-01-23T03:36:29.289887
271,1252037,62,laptop,LATAM,2026-01-02T16:07:29.289891
297,1084242,107,tv,US,2026-01-11T18:18:29.289895
370,1252037,168,laptop,LATAM,2026-01-10T03:05:29.289900
220,114155,30,tablet,US,2025-12-30T19:48:29.289904
453,1491902,25,tv,ASIA,2026-01-06T23:19:29.289909
290,1061474,25,laptop,US,2025-12-29T08:40:29.289913
28,1208348,7,tablet,ASIA,2026-01-11T09:13:29.289918
167,1448560,168,tv,EU,2026-01-27T02:39:29.289922
232,1013446,168,mobile,US,2026-01-10T11:23:29.289927
294,911430,97,laptop,EU,2026-01-04T12:21:29.289932
320,1311031,42,tv,EU,2026-01-04T01:49:29.289936
446,144613,164,tv,ASIA,2026-01-25T11:42:29.289941
147,1236153,10,laptop,ASIA,2026-01-17T15:39:29.289945
121,1255674,80,tv,EU,2026-01-23T23:24:29.289950
23,1034716,19,mobile,EU,2026-01-22T06:07:29.289955
279,1034716,157,tv,ASIA,2026-01-08T01:45:29.289959
476,1306368,146,tablet,ASIA,2026-01-18T12:54:29.289963
242,1010581,141,mobile,EU,2026-01-03T12:47:29.289968
406,1326878,123,mobile,ASIA,2026-01-06T16:35:29.289972
371,1228246,19,tablet,US,2026-01-12T12:06:29.289977
257,1272837,29,laptop,ASIA,2026-01-04T20:18:29.289981
292,982843,131,mobile,US,2026-01-26T14:06:29.289986
414,772462,120,tablet,ASIA,2026-01-01T02:41:29.289993
2,79871,164,tablet,LATAM,2026-01-17T10:39:29.289997
415,575265,24,tv,ASIA,2026-01-06T02:43:29.290002
427,1010581,5,tablet,ASIA,2026-01-09T02:38:29.290006
41,1062722,56,tv,EU,2026-01-03T18:01:29.290011
274,1247002,166,tablet,ASIA,2026-01-21T17:06:29.290015
195,680493,93,mobile,ASIA,2026-01-18T20:34:29.290020
456,701387,169,mobile,US,2026-01-25T11:19:29.290024
126,1247002,105,mobile,ASIA,2026-01-22T01:44:29.290029
473,24428,177,mobile,LATAM,2026-01-27T15:04:29.290033
263,1246049,74,tv,ASIA,2026-01-26T22:16:29.290037
449,19995,124,laptop,LATAM,2025-12-30T22:20:29.290042
457,1220564,68,mobile,ASIA,2026-01-23T06:53:29.290046
86,911430,156,laptop,ASIA,2026-01-02T18:49:29.290052
194,1306368,5,laptop,LATAM,2026-01-11T07:54:29.290057
157,1181765,76,laptop,US,2026-01-14T02:33:29.290061
51,237439,135,laptop,ASIA,2026-01-16T20:52:29.290065
204,1033462,134,laptop,EU,2026-01-25T14:31:29.290070
44,575265,132,laptop,ASIA,2025-12-29T14:33:29.290074
233,1336189,130,tablet,US,2026-01-15T05:28:29.290079
337,1387382,172,tablet,LATAM,2026-01-07T15:44:29.290083
13,1100988,165,tv,US,2026-01-17T01:56:29.290089
397,575265,130,mobile,ASIA,2026-01-14T01:14:29.290093
167,1154725,37,tablet,EU,2025-12-30T00:32:29.290097
236,840464,14,mobile,US,2026-01-02T23:58:29.290102
209,628847,6,tablet,EU,2026-01-01T01:51:29.290106
